#run,max_H,min_H,a_BL_mean,a_BL_median,a_BL_var,i_BL_mean_i,i_BL_var_i,i_BL_mean_e,i_BL_var_e,colless,sackin,WD_ratio,DeltaW,max_ladder,staircaseness_1,staircaseness_2,max_L,t_max_L,slope_1,slope_2,slope_ratio
466,49.781128,46.000732,47.43598144,47.30603,1.37796924759442,1.140625,5.640591010005,39.8048023529412,29.5753518079273,163,1185.899536,0.4,4,43,0.625,6.73611111111111,25,23.1587173333333,0.215901421828889,-0.936680014703795,-0.230496453900709
467,49.756592,46.000854,47.25307124,47.020264,1.37326752790327,6.014328,131.942327066386,34.3887220588235,194.894985194799,201,1181.326781,0.222222222222222,2,42,0.75,8.35416666666667,36,0,NaN,-0.717851649680519,NaN
468,49.605713,46.008423,47.52074224,47.654175,1.37426581743927,4.43489075,25.2410005234134,30.9552273888889,39.7263186472379,83,1188.018556,0.8,4,45,0.666666666666667,3.08680555555556,25,25.0393066969697,0.599058120160145,-1.01839880427225,-0.588235294117647
469,49.781128,46.000488,47.06815916,46.617432,1.07846943296131,1.82892168421053,6.37694476208222,36.734526047619,4.63670396731936,93,1176.703979,0.8,4,47,0.666666666666667,4.2260101010101,25,14.2894213333333,1.18969128304333,-0.695819439494248,-1.70977011494253
470,49.756592,46.008423,47.100586,46.779419,1.30492308722408,3.15197035294118,24.4508282370072,34.5718995,10.307110417544,135,1177.51465,0.461538461538462,4,47,0.625,5.32291666666667,25,18.7146514747475,0.480906631477701,-0.798883147372793,-0.601973684210526
471,49.605713,46,47.49004396,47.043213,1.90258962297004,2.51863178947368,8.57499126194943,36.1611267,8.09387855325804,87,1187.251099,1.2,10,34,0.541666666666667,3.83854166666667,25,16.2019043333333,0.802374815487225,-0.740653675834361,-1.08333333333333
472,49.154907,46.007202,47.28864264,47.020264,1.06074319674007,2.61764705882353,9.56404196102311,35.4014057894737,21.9142847442197,97,1182.216066,0.909090909090909,4,35,0.583333333333333,4.37222222222222,25,19.9429412828283,0.651859713952703,-0.850702862771167,-0.766260162601626
473,49.761719,46.003418,47.06388188,46.647949,1.21109403712144,3.43968442105263,11.7624017762036,33.6267945,55.4867119565479,156,1176.597047,0.615384615384615,6,36,0.75,6.96944444444444,25,28.5674717373737,0.245033934551589,-1.18845727141398,-0.20617816091954
474,49.803467,46.001587,47.39620128,46.995728,1.55242008447455,1.47052,2.38106189256533,34.6586340588235,6.2203972456125,44,1184.905032,1.75,12,48,0.541666666666667,1.98032407407407,25,16.2678223333333,1.29089189503688,-0.737652511449647,-1.75
475,49.605713,46.005371,46.9902928,46.53064,1.3491815660375,1.6692505,4.84333190581775,36.18727,22.3211673156893,120,1174.75732,0.615384615384615,4,44,0.708333333333333,4.85069444444444,25,14.7290039393939,0.882612297035947,-0.708451342102433,-1.24583333333333
476,49.781128,46.001831,47.08726088,46.70459,1.13262481762803,2.88392857142857,13.3470849021185,34.8575656470588,14.8491230325037,143,1177.181522,0.428571428571429,2,43,0.583333333333333,5.61805555555556,25,19.216808,0.676491121730519,-0.811789346076622,-0.833333333333333
477,49.343018,46.000854,47.07506828,46.782837,1.04926016508029,2.06598577777778,12.2317379125533,33.4918212105263,36.9672750362536,124,1176.876707,0.666666666666667,6,46,0.708333333333333,5.22321428571429,25,22.4624124040404,0.756819868419037,-0.927335332668831,-0.816123188405797
478,49.80603,46,47.25825684,47.087036,1.33362269241914,5.79166188235294,63.6054144627071,34.1115315555556,148.180529460899,176,1181.456421,0.533333333333333,4,37,0.625,7.26666666666667,30,0,NaN,-0.594188873792849,NaN
479,49.826294,46.006836,47.5022802,47.203491,1.34877293504608,1.220047,3.425226975199,39.0313719444444,18.0760278521338,134,1187.557005,0.571428571428571,4,46,0.666666666666667,5.23611111111111,25,15.2890415555556,0.457844265421361,-0.715622129145993,-0.639784946236559
480,49.755127,46.003662,47.12979988,46.752686,1.23706235047395,1.08928571428571,7.1827677605822,44.2346110666667,11.4397472946994,191,1178.244997,0.210526315789474,2,46,0.75,7.5,38,0,NaN,-0.758894546618656,NaN
481,49.756592,46.008423,47.17107912,46.739014,1.28765119895528,1.97549976470588,20.838854125183,32.2551697,34.0766079375348,87,1179.276978,0.8,4,44,0.625,3.63194444444444,25,30.0419405252525,0.632449158336795,-1.28241768394054,-0.493169398907104
482,49.781128,46,47.48900392,47.260498,1.63472152682841,2.57128905263158,8.738877815769,37.8558756190476,3.30707144792359,86,1187.225098,1.11111111111111,4,48,0.666666666666667,3.79340277777778,25,12.3184666666667,0.892968280684284,-0.658207577899964,-1.35666666666667
483,49.620361,46.000488,47.48719248,47.179443,1.68478153365051,1.66663538461538,4.91127422948885,37.4458279444444,11.9536052768335,51,1187.179812,1.55555555555556,8,45,0.583333333333333,2.12797619047619,25,19.6445903030303,0.86537819001385,-0.828278227730106,-1.04479166666667
484,49.605713,46.000122,47.10392084,46.762329,1.19769026064397,3.29533835294118,20.9289204348425,38.2589381666667,33.8293223943119,174,1177.598021,0.4,2,39,0.666666666666667,7.11805555555556,30,0,NaN,-0.596637683311013,NaN
485,48.947632,46.008423,46.91639644,46.643555,0.739407454372423,1.16322155555556,5.34174014936202,34.08724975,10.8647530705146,78,1172.909911,1,6,43,0.583333333333333,3.96590909090909,25,21.7943781818182,0.871784450168467,-0.917667842282597,-0.95
486,49.605713,46.001587,47.24339356,46.882568,1.24695541875942,0,0,46.2006554615385,1.40151451755355,176,1181.084839,0.210526315789474,2,48,0.875,7.39930555555556,38,0,NaN,-0.761227389051982,NaN
487,49.781128,46.003296,47.05597656,46.623169,1.32874395787667,4.4402832,18.2713249299012,29.7243868235294,11.098571354106,110,1176.399414,0.5,2,48,0.666666666666667,3.90178571428571,25,27.1006266666667,0.479693704499822,-1.10698547192267,-0.433333333333333
488,49.343018,46,47.00354,46.800659,0.885284880331999,3.62281557894737,22.4232007938861,34.75523675,42.1848375217623,137,1175.0885,0.615384615384615,4,48,0.791666666666667,6.10763888888889,25,18.5559058989899,0.161673594182395,-0.805717584122099,-0.200657894736842
489,49.154907,46.008423,46.95276368,46.726929,0.739660413605394,2.086792,8.43892536015733,31.4575737777778,12.5307822911604,52,1173.819092,1.33333333333333,6,36,0.583333333333333,2.171875,25,23.3478336969697,0.985102099771473,-0.967466000798582,-1.01822916666667
490,49.756592,46.008423,47.2013818,46.641357,1.4194003867185,2.71805013333333,20.9963183490536,40.712478625,47.5463727870472,216,1180.034545,0.210526315789474,2,43,0.833333333333333,9.42361111111111,36,0,NaN,-0.717851649680519,NaN
491,49.389771,46.000488,47.10861328,46.563721,1.33617976653354,4.0286255,29.1642103904397,36.1938544444444,31.7502433670616,159,1177.715332,0.4,2,39,0.708333333333333,6.18055555555556,25,18.0850659292929,0.0552942413320302,-0.791956230691013,-0.0698198198198198
492,49.781128,46.004639,47.36363772,47.327271,1.39332521018763,3.29303386666667,25.2463243054568,33.7101847222222,74.4061844969144,77,1184.090943,0.8,6,46,0.708333333333333,3.05555555555556,25,32.0280133333333,0.405894673038311,-1.43256943425286,-0.283333333333333
493,49.756592,46.007568,47.1048926,46.709106,1.2540659432155,3.95723684210526,70.4054144963294,32.90041505,127.301043423336,132,1177.622315,0.5,2,48,0.75,6.20486111111111,24,18.7146514747475,0.53434070164189,-0.765596349565593,-0.697940503432494
494,49.781128,46.000366,47.13066408,46.885864,1.02299745816991,2.85538258823529,7.55536266898436,34.1143606315789,36.5012306418619,78,1178.266602,0.888888888888889,4,32,0.541666666666667,2.55833333333333,25,21.6805013333333,0.599617130624778,-0.885588377538133,-0.677083333333333
495,49.343018,46.007568,47.24812508,46.831787,0.93429803150941,2.54948425,20.4684657632849,40.8431037647059,41.50559674441,200,1181.203127,0.333333333333333,2,48,0.75,8.5,36,0,NaN,-0.723992862836987,NaN
496,49.605713,46.001587,47.43882316,47.496826,1.48308358481081,0.804182933333333,1.4130382249034,41.4498832222222,38.0133515428417,146,1185.970579,0.5,4,42,0.791666666666667,6.54761904761905,32,0,NaN,-0.637785109746255,NaN
497,49.809814,46.000855,47.06115724,46.803467,0.943965445739772,1.71569105882353,4.38993378194547,34.807508,9.56673510897008,100,1176.528931,0.909090909090909,6,45,0.625,4.49305555555556,25,20.7071938181818,0.82097072878476,-0.854012894339565,-0.961309523809524
498,49.154907,46.008423,47.23667484,47.046631,0.926938589729474,0.914093,0.863264861857,34.6099427,4.43775893114912,69,1180.916871,0.888888888888889,6,48,0.625,3.36388888888889,25,15.0788092626263,1.52531938029131,-0.725599500598937,-2.10215053763441
499,49.9021,46.001587,47.81986336,47.730591,1.94019903640774,4.063692,29.8496631754654,30.6498151904762,23.7397150175785,39,1195.496584,1.71428571428571,8,46,0.666666666666667,1.75297619047619,25,29.6376363636364,0.573594998987773,-1.24581719237163,-0.460416666666667
500,49.398438,46.000122,47.2105274,47.076294,1.0829652272385,2.99257114285714,21.0891152195844,31.4493337058824,33.2059642217955,97,1180.263185,0.545454545454545,2,44,0.625,3.5625,25,32.7544984444444,0.580072994621678,-1.53414041998628,-0.378109452736318
501,49.837769,46.00354,47.62420908,47.020264,1.95501364291141,1.78194986666667,3.37644477092452,30.0960355,6.64022662698721,59,1190.605227,1.25,4,32,0.541666666666667,2.46736111111111,25,7.02587776767677,3.27361231728422,-0.811286530805219,-4.03508771929825
502,49.558838,46.005615,47.30691888,47.038696,1.33793793251686,3.875,72.393786992064,36.4877427058823,98.1876759827328,205,1182.672972,0.235294117647059,2,48,0.75,8.75,26,0,NaN,-0.514839337794698,NaN
503,49.859253,46.005371,47.5344092,47.09314,1.85952759705424,3.79967323076923,12.4869570939554,33.5223523888889,9.22032993987932,54,1188.36023,1.25,4,48,0.666666666666667,2.25694444444444,25,17.7670010909091,0.844261781898303,-0.77189648630702,-1.09375
504,49.343018,46.008423,47.267124,47.028686,1.045269801123,2.096732,16.1515246000709,41.0484456,53.3525806782716,184,1181.6781,0.235294117647059,2,43,0.791666666666667,7.61805555555556,34,0,NaN,-0.682621842103445,NaN
505,49.389771,46.001221,47.20410156,46.915039,1.25478097425834,3.26823425,15.4847873334739,33.502338631579,14.9246356327967,78,1180.102539,0.888888888888889,4,42,0.666666666666667,2.74444444444444,25,25.905634979798,0.4246180419271,-1.0674192674531,-0.397798742138365
506,49.389771,46.003052,47.40995608,47.361206,1.32132808735149,3.74766711111111,13.3212467748561,31.0934204,23.8414038994539,78,1185.248902,0.888888888888889,4,44,0.625,3.37685185185185,25,38.6140596868687,0.388459543535149,-2.45506431514214,-0.158227848101266
507,49.327393,46.002075,46.99907716,46.893311,0.867166542051556,2.41544117647059,8.73917261636662,39.1542222777778,7.68040313420192,153,1174.976929,0.571428571428571,4,48,0.708333333333333,6.42162698412698,25,11.7157316363636,0.0853553180491238,-0.655528842617271,-0.130208333333333
508,49.851685,46.008423,47.44165048,46.975342,1.80570461448718,3.74264705882353,23.9474420957883,36.3915502105263,20.5654461254589,119,1186.041262,0.615384615384615,4,42,0.666666666666667,4.50138888888889,25,17.7642490909091,0.281464191050933,-0.772016066882559,-0.364583333333333
509,49.781128,46.005737,47.62212408,47.263062,1.72830501026491,4.50959661538462,21.8439038102445,35.3495525333333,52.1773673352989,91,1190.553102,0.545454545454545,4,48,0.625,3.58630952380952,25,27.5933653333333,0.326165362262929,-1.13272932010691,-0.287946428571429
510,49.918335,46.00647,47.26676764,46.803467,1.62826673521665,3.15933764705882,12.5331587503813,35.1752480526316,55.7007287884962,136,1181.669191,0.461538461538462,2,47,0.666666666666667,5.51736111111111,25,24.7062297979798,0.202378106286733,-0.991239704261548,-0.204166666666667
511,49.706177,46.008301,47.44956048,47.216064,1.52077939688018,2.07589285714286,15.5635575122358,41.6604247333333,23.9594755157975,182,1186.239012,0.235294117647059,2,44,0.75,7.36805555555556,34,0,NaN,-0.677532133141963,NaN
512,49.781128,46,47.10645508,46.573852,1.50544761202633,4.23794715789474,12.7199695752111,29.965053047619,40.1012646421252,96,1177.661377,0.8,4,37,0.625,4.42673611111111,25,30.0570586666667,0.432510717171971,-1.28177265169993,-0.337431693989071
513,49.820435,46.001099,47.5603028,47.427612,1.31819716576533,3.36979675,27.4424383515384,34.5083295882353,20.5180493024534,165,1189.00757,0.375,4,41,0.708333333333333,6.5625,25,23.1773782323232,0.302018629106107,-0.93592586162552,-0.322695035460993
514,49.605713,46.002319,47.20999504,47.172852,1.35088421953388,3.67763157894737,18.589097607375,30.86728505,15.9051768564584,146,1180.249876,0.615384615384615,4,48,0.708333333333333,6.27777777777778,25,20.6206055151515,0.533446992714034,-0.857598993071366,-0.62202380952381
515,49.808594,46.002686,47.29302736,46.915039,1.54050610192999,2.36297284210526,4.99134864732224,33.5780146190476,13.6628646659512,81,1182.325684,1.33333333333333,10,32,0.583333333333333,3.68229166666667,25,19.2276279393939,0.988161413352108,-0.81133252885752,-1.21794871794872
516,49.775635,46.004761,47.52783692,47.676636,1.31382781898907,3.0947998,10.082940128676,35.7263707142857,15.2349434465139,89,1188.195923,1.33333333333333,4,28,0.583333333333333,4.32083333333333,25,16.258545,0.676567306607079,-0.738073425389541,-0.916666666666666
517,49.934692,46.005737,47.5558154,47.046631,1.77306138901517,1.68014705882353,6.91937875996523,38.7301974444444,17.7704657218414,112,1188.895385,0.769230769230769,4,48,0.666666666666667,4.7962962962963,25,16.311564,0.429143397898571,-0.735674396397549,-0.583333333333333
518,49.756592,46.002808,47.28170412,47.016968,1.14941479962403,3.34821428571429,17.6928876235833,37.9575119375,23.3752930398737,181,1182.042603,0.235294117647059,2,47,0.666666666666667,7,26,0,NaN,-0.512751178343228,NaN
519,49.389771,46.008423,47.32589852,47.261963,1.19384541401326,1.6152832,15.9878971322991,42.1125285555555,26.5799207731823,156,1183.147463,0.375,2,46,0.791666666666667,6.54444444444444,32,0,NaN,-0.640631260685239,NaN
520,49.869385,46.003784,47.2017286,46.907227,1.60263394574275,2.73039694117647,30.2410304610608,34.269098,51.7612320083356,69,1180.043215,1.11111111111111,4,46,0.75,3.37638888888889,25,29.6178090909091,0.641505924414641,-1.24665118914586,-0.514583333333333
521,49.605713,46.001953,47.30581528,47.10791,1.43205053518054,2.51171875,15.8367015325894,37.03509505,28.8160041223578,69,1182.645382,1.11111111111111,6,48,0.708333333333333,3.0046626984127,25,21.6025391111111,0.694362821094714,-0.888784411001233,-0.78125
522,49.868164,46.000488,47.39892092,47.248535,1.28498520802974,2.66667623529412,24.0228374000028,32.230719,36.9970101186123,81,1184.973023,0.8,4,48,0.75,3.75694444444444,25,26.1617443636364,0.496908761866407,-1.05696980784962,-0.470125786163522
523,49.756592,46.001953,47.45069832,47.640625,1.61171514823623,2.04533835294118,4.72279391243493,36.4155749444444,12.982944217357,81,1186.267458,1.11111111111111,6,46,0.708333333333333,3.21354166666667,25,23.1470689292929,0.648030212629526,-0.937151384418084,-0.691489361702128
524,49.781128,46.003784,47.23385252,47.020264,1.14403111943268,3.23530847058824,9.59828900529295,33.1463555,11.9556322998603,125,1180.846313,0.833333333333333,6,42,0.666666666666667,5.04166666666667,25,19.7095466666667,0.659578843687255,-0.825548487535548,-0.798958333333333
525,49.786987,46.005249,47.45820308,47.020264,1.74702686770799,3.70488822222222,11.3631426722906,33.64866325,8.68626797627826,87,1186.455077,1,6,46,0.625,3.875,25,19.7119139393939,0.659499632555706,-0.825449344528654,-0.798958333333333
526,49.781128,46.002075,47.39229,47.060059,1.52795432740675,1.84635925,4.61597896628644,37.8878512222222,25.1791375536441,211,1184.80725,0.352941176470588,2,37,0.75,9.15277777777778,25,13.303944,0.0751656801922798,-0.676491121730519,-0.111111111111111
527,49.781128,46.008423,47.29273924,46.915039,1.51892475447336,1.73721076923077,3.15359444646495,33.5433564117647,15.5917762328115,51,1182.318481,1.11111111111111,4,45,0.708333333333333,2.42962962962963,25,19.7095466666667,0.963999848465989,-0.825548487535548,-1.16770833333333
528,48.922852,46.004761,46.95627924,46.625488,0.819830808636106,2.70833333333333,7.19361163862542,34.9327071052632,6.56573601644823,61,1173.906981,1,4,46,0.541666666666667,2.27430555555556,25,15.974284,1.06421045224938,-0.751207378058384,-1.41666666666667
529,49.853149,46,46.95096196,46.556519,1.16602560588796,4.03748373333333,34.3285783321695,36.5459365625,55.6412600195724,186,1173.774049,0.235294117647059,2,46,0.75,7.71527777777778,30,0,NaN,-0.593615776948176,NaN
530,49.781128,46.007812,47.20833004,46.990845,1.11116049261271,3.73609755555556,24.4490638849585,31.8258172857143,32.3559643286707,30,1180.208251,2.66666666666667,8,46,0.541666666666667,1.77430555555556,25,25.129672,0.596903930938693,-1.01473668259578,-0.588235294117647
531,49.781128,46.008423,47.40191888,47.135742,1.61577162757553,3.744036,27.0217058320663,37.23914325,5.56065102087928,107,1185.047972,0.461538461538462,2,46,0.708333333333333,3.8125,25,17.738592,0.507368341297889,-0.773132710549164,-0.65625
532,49.569702,46.003174,47.56382316,47.588013,1.28396022018097,6.75742885714286,74.6268704546564,30.89607225,143.779399989393,136,1189.095579,0.428571428571429,2,44,0.75,5.76805555555556,25,35.3234196363636,0.0283098298605991,-1.81182911107834,-0.015625
533,49.781128,46.001099,47.35236816,46.959595,1.51166867082089,4.05859375,41.0494846500239,37.2193316470588,122.677770646299,215,1183.809204,0.444444444444444,4,42,0.625,9.25,36,0,NaN,-0.71749058365358,NaN
534,49.756592,46.005615,47.37377444,47.397827,1.31242782399992,3.42245822222222,19.6511586252875,34.35740355,70.1757346523136,119,1184.344361,0.666666666666667,4,46,0.75,5.38657407407407,25,31.0269221818182,0.290070666605598,-1.35366311082612,-0.214285714285714
535,49.756592,46.00061,47.2053174,47.124634,1.27797262858441,1.33522727272727,17.8283186983471,40.8418050666667,97.2972143034556,166,1180.132935,0.470588235294118,6,40,0.666666666666667,6.87152777777778,34,0,NaN,-0.676831555413061,NaN
536,49.863037,46,47.76514156,47.731079,2.05256357241125,2.5402832,11.9267579426351,37.7609405,23.5851592580045,155,1194.128539,0.4,4,48,0.791666666666667,6.32291666666667,25,19.7426412121212,0.151955352263512,-0.824164622446165,-0.184375
537,49.154907,46.001343,47.06100096,47.078735,0.921348261205541,3.60908776470588,38.7396697096555,30.4122517222222,60.6756041946354,116,1176.525024,0.666666666666667,4,42,0.625,4.375,25,33.5625109393939,0.566107822931054,-1.64469220135759,-0.344202898550725
538,49.38977,46.00769,47.39231436,47.610107,1.06276956062032,4.08661852631579,56.8685146525107,30.86081535,92.9927670849198,153,1184.807859,0.615384615384615,4,48,0.75,6.69583333333333,25,40.0804155555556,0.374247616749594,-2.88831101867922,-0.129573170731707
539,49.781128,46.008423,47.29114756,47.124634,1.35002012087026,4.27916666666667,36.78307352769,37.0381546875,41.7214856249723,192,1182.278689,0.235294117647059,2,45,0.75,8.02083333333333,30,0,NaN,-0.594492197884395,NaN
540,49.781128,46.008423,47.35966804,47.549927,1.2974018602012,2.81688168421053,10.994525255662,37.5832459,17.1113712312329,148,1183.991701,0.666666666666667,2,47,0.708333333333333,6.5625,25,14.2894213333333,0.349909200895096,-0.695819439494248,-0.502873563218391
541,49.799683,46.000488,47.45486824,47.030029,1.62095224261227,2.19626336842105,10.9486838785352,36.0855713333333,7.13612652590427,83,1186.371706,1,4,48,0.625,4.01273148148148,25,13.3090044545455,0.976782301365906,-0.676233900945627,-1.44444444444444
542,49.756592,46.006104,47.26055172,47.21936,1.06647070414196,5.56994628571429,28.9844665093685,29.3005289333333,119.336482390319,94,1181.513793,0.727272727272727,4,30,0.625,3.83928571428571,25,34.9668488080808,0.200189614981328,-1.74042399963358,-0.115023474178404
543,49.781128,46,47.30817376,47.127075,1.38024742163052,4.74361476923077,24.6400715393708,34.2563558,37.6001728998385,101,1182.704344,0.727272727272727,4,-Inf,0.541666666666667,3.8,25,29.0715813333333,0.240784975531201,-1.21768401911493,-0.19774011299435
544,49.761719,46.000122,47.43475096,47.437622,1.47096055672054,4.48880707692308,145.294776727936,40.4169693125,124.361280894663,145,1185.868774,0.375,2,45,0.791666666666667,6.39285714285714,32,0,NaN,-0.63574460941379,NaN
545,49.605713,46.008423,47.30046868,46.874146,1.20656252438598,5.84375,30.4843219696147,31.8604157368421,65.8183596711116,131,1182.511717,0.615384615384615,6,47,0.708333333333333,5.125,25,27.9851074848485,0.107199874133921,-1.16388434773971,-0.0921052631578947
546,49.841553,46,47.25663088,46.915039,1.56201592333244,4.65625,63.866570783566,34.1911282222222,151.979981172819,186,1181.415772,0.375,4,45,0.708333333333333,7.59375,28,0,NaN,-0.552807974799655,NaN
547,49.154907,46,47.08979004,46.765625,0.993001269663043,3.59680894117647,17.9006134979417,34.3825298421053,8.66312045558766,65,1177.244751,1.5,6,-Inf,0.583333333333333,2.7125,25,17.9972884747475,0.722331034380022,-0.795818807108511,-0.907657657657658
548,49.605713,46.007324,47.13018076,46.748047,1.27630183896519,4.40277777777778,43.1651891935631,33.13068245,69.1238292570922,132,1178.254519,0.615384615384615,6,43,0.625,5.60694444444444,25,27.9851074848485,0.178666456889868,-1.16388434773971,-0.153508771929825
549,49.605713,46.008423,47.1285204,47.001953,0.914948660554001,4.7877655,24.2010528642338,31.3251342222222,8.45113481207238,111,1178.21301,0.727272727272727,2,46,0.583333333333333,3.85833333333333,25,18.6567383232323,0.589599307736564,-0.801362993525702,-0.735745614035088
550,49.343018,46.008423,47.2833106,47.082275,1.14252891936967,1.79410329411765,3.14539541259903,33.624319,10.6665103396087,90,1182.082765,0.8,4,45,0.666666666666667,3.42708333333333,25,19.0442192121212,1.10269682185941,-0.819146210524134,-1.34615384615385
551,49.781128,46.00415,47.37259276,46.864014,1.65961853077311,2.52082825,8.75870074741294,32.2186136470588,17.892139699791,118,1184.314819,0.615384615384615,4,46,0.666666666666667,4.9625,25,22.17324,0.766689937961254,-0.901988162307358,-0.85
552,49.241089,46.005493,47.25098144,47.017822,1.40073027261017,2.8502655,18.6547066249798,37.7694881176471,23.7461812431538,167,1181.274536,0.375,4,47,0.708333333333333,6.90555555555556,26,0,NaN,-0.518230423861285,NaN
553,49.842773,46.007812,47.51399892,47.108765,1.78098723877391,3.96746825,18.0829163048689,33.4509597894737,92.1061396974164,82,1187.849973,0.8,4,48,0.666666666666667,3.40625,25,29.1083192626263,0.240481078170243,-1.21614716674665,-0.19774011299435
554,49.781128,46.008423,47.17197756,46.814453,1.31102332233617,2.28331706666667,5.6870139352394,35.0887909375,10.9093936553188,104,1179.299439,0.615384615384615,6,48,0.666666666666667,4.09375,25,16.7531146666667,0.895355896408039,-0.749344011763036,-1.19485294117647
555,49.605713,46.007935,47.09371092,46.828125,0.970396661373323,5.14453125,42.8022934936504,33.06604,122.688165686923,174,1177.342773,0.375,2,44,0.791666666666667,7.31944444444444,25,36.331543050505,0.0825728760220741,-1.95532570420271,-0.0422297297297297
556,49.605713,46.008423,47.46345224,47.414673,1.49115543517502,4.27083811764706,38.8494193472398,35.3107776111111,82.0199465931296,170,1186.586306,0.375,2,41,0.75,6.84722222222222,25,30.9309082727273,0.0969903623116426,-1.357865072363,-0.0714285714285714
557,49.885742,46,47.3327002,47.029541,1.39398126340483,3.34438188235294,30.6662451899917,36.9281712631579,21.1222253988001,170,1183.317505,0.4,2,29,0.708333333333333,6.89583333333333,25,19.2580195757576,0.155779257996833,-0.810052141583532,-0.192307692307692
558,49.389771,46.000732,47.26968276,46.993164,1.38175408910436,4.19400025,46.4295048612509,38.4559184117647,63.4806576907802,164,1181.742069,0.4,4,37,0.625,6.13194444444444,30,0,NaN,-0.599300211608772,NaN
559,49.756592,46.008423,47.49218276,46.915039,1.70248131531694,1.16666666666667,2.90160448214489,27.6849366470588,7.06601625481653,46,1187.304569,1.25,4,47,0.625,2.08080808080808,25,23.6395597575758,0.888341416479642,-0.955526901759615,-0.9296875
560,49.879517,46.002075,47.36568364,46.867188,1.59348667323466,1.25868733333333,7.95490116736489,43.077295,37.9565380917552,140,1184.142091,0.375,2,48,0.833333333333333,5.81111111111111,32,0,NaN,-0.634212486183118,NaN
561,49.343018,46.005737,47.24021476,47.30603,0.93771024391819,2.18588492307692,3.71582599053084,35.1881461764706,4.28220520477544,88,1181.005369,0.727272727272727,2,37,0.666666666666667,3.42638888888889,25,13.6727727676768,1.09707081766625,-0.692236234245747,-1.58482142857143
562,49.756592,46.003052,47.12147464,46.65918,1.05809992147116,5.20310975,66.3971352144259,34.915073,91.1345721626226,129,1178.036866,0.5,2,31,0.625,4.9375,25,34.474357979798,0.0870211999816793,-1.68040937895657,-0.0517857142857143
563,49.781128,46.002319,47.28146,47.155518,1.6022917064315,2.4722168,11.0296967087023,35.4463297777778,42.9212571420596,137,1182.0365,0.615384615384615,4,36,0.541666666666667,5.29861111111111,25,19.216808,0.468340007351897,-0.811789346076622,-0.576923076923077
564,49.808594,46.008423,47.220249,46.834106,1.63677613905058,4.91667175,68.6275649559109,35.6427361176471,73.0701559221379,195,1180.506225,0.235294117647059,2,46,0.791666666666667,8.17013888888889,26,0,NaN,-0.512204879329243,NaN
565,49.783203,46.003418,47.38255372,47.186768,1.66458031741871,5.82735771428572,74.8913525782599,30.4201592222222,97.066335346525,49,1184.563843,1.5,8,36,0.583333333333333,2.05555555555556,25,39.9135297272727,0.325704093043847,-2.70584938836427,-0.12037037037037
566,49.781128,46.000122,47.53624512,47.414185,1.64041339748819,1.73828125,4.28229943090344,34.1476601052632,6.5520773888386,97,1188.406128,0.727272727272727,4,47,0.666666666666667,4.44305555555556,25,17.2458533333333,0.985744205950184,-0.761052511946833,-1.2952380952381
567,49.781128,46.006226,47.17415036,46.998535,1.12908349527032,2.71271073684211,7.70265350612051,33.0122253,17.1591182515954,97,1179.353759,1.33333333333333,4,40,0.583333333333333,4.03993055555556,25,19.7095466666667,0.862526180206411,-0.825548487535548,-1.04479166666667
568,49.389771,46.006103,47.28841788,47.209106,1.10133857657611,1.76933942857143,6.31338787747167,36.5610350625,3.90389732382891,94,1182.210447,0.727272727272727,4,48,0.666666666666667,3.52777777777778,25,20.0402081919192,0.74849521803114,-0.846573901773152,-0.884146341463415
569,49.781128,46.000122,47.410581,46.924194,1.60274581416425,4.49555314285714,37.0756270540718,32.91738125,64.08163969354,95,1185.264525,0.545454545454545,2,44,0.666666666666667,3.85416666666667,25,33.5062293333333,0.38798755511015,-1.57120518595475,-0.246936274509804
570,49.756592,46.00293,47.23321296,46.915039,1.08188625949037,1.97275015384615,46.7009180340003,44.1143014285714,45.0966371442955,180,1180.830324,0.210526315789474,2,45,0.833333333333333,7.35416666666667,38,0,NaN,-0.758871743947977,NaN
571,49.389771,46.008423,47.17398932,46.991089,1.14048720227748,3.36274988235294,46.0491260188859,35.2905545555556,107.798520190192,223,1179.349733,0.315789473684211,4,43,0.791666666666667,10.1805555555556,25,36.1701318585859,0.0276471206660151,-1.96405145211371,-0.0140765765765766
572,49.781128,46.007324,47.505122,47.097656,1.64154280276125,3.15277777777778,12.2389180890671,30.8013567142857,28.3537700701488,48,1187.62805,1.71428571428571,6,32,0.541666666666667,1.89484126984127,25,24.1441946666667,0.952609946926648,-0.974147215291947,-0.977891156462585
573,49.820435,46.001099,47.38108888,46.947754,1.54996601677561,3.07175022222222,13.2432328011151,32.1376117894737,50.6244046092902,160,1184.527222,0.428571428571429,2,46,0.708333333333333,7.2718253968254,25,27.1224638888889,0.331828260030866,-1.10609420010289,-0.3
574,49.389771,46.001709,47.38003908,47.099854,1.45857683891866,1.335907,2.863527927167,33.112081,4.69430190874004,75,1184.500977,0.8,4,43,0.625,2.59821428571429,25,17.1074947979798,1.22753215757107,-0.767207598481919,-1.6
575,49.615723,46.007935,47.62195316,47.640869,1.76958128240847,3.99853514285714,36.2760219461261,35.910690375,32.7420502114444,156,1190.548829,0.4,2,33,0.708333333333333,6.21527777777778,25,20.6248521818182,0.145455587926329,-0.857422413039415,-0.169642857142857
