RANDOMSEED initial_adult_population_size initial_prop_13_17 initial_prop_18_22 initial_prop_23_30 initial_prop_31_40 initial_prop_41_50 initial_prop_51_60 initial_prop_61_and_older initial_low_risk_male initial_low_risk_female initial_med_not_low_risk_male initial_med_not_low_risk_female initial_prop_HIV_pos_low_risk_male initial_prop_HIV_pos_low_risk_female initial_prop_HIV_pos_med_risk_male initial_prop_HIV_pos_med_risk_female initial_prop_HIV_pos_high_risk_male initial_prop_HIV_pos_high_risk_female log_seed_multiplier n_years_HIV_seeding
1214693406 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.525201223086658 0.463359653178085 0.847613364779755 0.886345939319264 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.37458327902612 5
1775841312 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.572970700664308 0.421047175614039 0.670166226183435 0.896951444251381 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.728342341578378 5
123311975 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.383584090519123 0.332222915487321 0.671346020351155 0.749704379609724 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.793941461327853 5
1733397406 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.502445940121086 0.578935254263411 0.793495619348176 0.649714248269086 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.499781461486218 5
1139496705 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.326785023613378 0.553507684916204 0.78798428140378 0.591600929308031 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.368464810133144 5
1859148187 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.5159314559759 0.560508971375847 0.556649671069762 0.722245951964252 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.774192633228 5
740268792 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.550072836451731 0.471927294622512 0.731166018054612 0.685493805825528 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.1408171645929 5
979990991 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.509766011880681 0.552934074515191 0.980032060066431 0.634945202721704 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.9688127717633 5
139692723 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.550020675246154 0.523121492669681 0.681580014014813 0.705844966469519 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.885096412122497 5
1519510771 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.386578672714775 0.589655985451138 0.596804384065274 0.865260049730407 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.00400801650687 5
454991170 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.404612989594937 0.502183014968735 0.750943833169005 0.613442079929684 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.95046966495417 5
1303831316 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.570241211852184 0.55071883440034 0.667125975848795 0.87445123697207 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.60400423045411 5
2082420354 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.49394953391276 0.537314033126402 0.607792485209624 0.882678029511717 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.36179470211371 5
1075756929 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.33447878152348 0.532700517639581 0.716938562665797 0.949298952103239 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.60744032554499 5
1251255252 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.36714787856706 0.495809685120138 0.736815732957328 0.944425864803739 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.88573646069721 5
1971862165 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.467835561492225 0.357415413940957 0.612688418683167 0.834138882292562 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.812795810999531 5
1572948104 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.372904570606799 0.323310859814075 0.693383890885674 0.937792220056342 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.14378894475363 5
1572948104 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.372904570606799 0.323310859814075 0.693383890885674 0.937792220056342 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.14378894475363 5
1835657134 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.599968537018346 0.436647745147683 0.537494872520818 0.874326924211751 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.924623739040997 5
1355619085 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.541617751215762 0.446505049791865 0.643715570147209 0.756551577521433 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.15374549942141 5
1552800791 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.442817224509736 0.554189055365355 0.670288402095084 0.650505684166751 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.51865706403792 5
1601883146 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.394058025451462 0.441192126322953 0.881113345823102 0.664407292340128 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.67016741715399 5
601575061 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.583876656232832 0.408781935851564 0.700582431576151 0.729462559229077 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.94859298534162 5
1038987106 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52972641479142 0.568611274773719 0.782803347826667 0.792009993289683 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.69292653293594 5
1038987106 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52972641479142 0.568611274773719 0.782803347826667 0.792009993289683 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.69292653293594 5
1032366399 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.554344536109046 0.512211928184271 0.85628617936881 0.732842735302398 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.683051610393565 5
712329080 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.498217106375014 0.421383585211382 0.630989133091114 0.852340567501261 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.12724748534239 5
1736996423 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.571170663331136 0.551316144108688 0.577135636406245 0.755325940970692 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.835829692150666 5
1450320789 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.433321444105794 0.38106398483637 0.750611468210508 0.889287963912211 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.02513668003608 5
825042060 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.426842878513748 0.492917333275762 0.5343207636209 0.75780495386897 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.47494475798249 5
813264304 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.592520352160785 0.439727962468322 0.548738520444842 0.730802665140966 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.922648188760025 5
1789013606 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.306584415578905 0.439951722794014 0.7483020485667 0.593680476824896 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.670576459745881 5
2055475516 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.460615017604627 0.453977130500852 0.820728537458904 0.877100738049761 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.74731713183853 5
1826011268 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.584804485254026 0.478533614501031 0.55366314697561 0.703264112283302 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.541829020723033 5
1529124243 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.355251410071077 0.509800966111784 0.845842322496619 0.71636758200864 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.56285015584437 5
512742988 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.569058626924716 0.439059172779616 0.713083166611354 0.905638057034382 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.66599446775291 5
1872174804 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.5114929483068 0.586235078706357 0.98068183555442 0.564633599883053 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.87041731667493 5
2025695206 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52329133781182 0.427528074578147 0.548437744247859 0.82369146777282 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.26392122767858 5
535408582 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.561585024574202 0.532545714986639 0.581824286325267 0.829697198425043 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.99564698511517 5
2036257017 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.539994309104115 0.444608155933135 0.757270535144775 0.529855800473041 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.28596121811587 5
1430326375 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.518065132575478 0.55937842582904 0.716550564528178 0.789513901847297 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.886822172063167 5
2032802584 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.477762579913936 0.581580300159551 0.891977037257736 0.543851033761171 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.26329172396291 5
1406817034 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.501083478058524 0.512723623473067 0.814797907044805 0.520609684232386 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.67379051595297 5
16235142 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.559785597650687 0.379651891848398 0.636321284897695 0.754359807341959 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.91801911407206 5
1699751269 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.445204376123739 0.593215739276218 0.716222517095259 0.512358061574971 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.31213817743966 5
1010818545 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.520447938915213 0.584088919164645 0.561383092786888 0.915722470292535 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.49606030411659 5
564034748 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.573456746866851 0.428143179367032 0.860099255177834 0.501096057162344 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.62308656671209 5
44311291 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.497894747345399 0.555657086800558 0.877352221744645 0.901854844426156 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.93754620495729 5
1737004548 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.369691452944236 0.524988913603096 0.517303431187862 0.546938260444854 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.2167600265859 5
1174419495 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.563834701328911 0.412589584574447 0.748841934796602 0.71009456793823 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.97833483508626 5
1766744463 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.537759204816424 0.597781223783436 0.549179792457372 0.615825530114833 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.939831542513075 5
131698670 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.524832844824616 0.401113242944988 0.5553543434752 0.61816280109223 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.953311776218989 5
626455455 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.436270158174961 0.338128840887093 0.612820900679504 0.692850474608021 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.04746156597535 5
512372117 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.558750774551829 0.374751613697959 0.54648285773589 0.838001592859117 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.785557789577067 5
512372117 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.558750774551829 0.374751613697959 0.54648285773589 0.838001592859117 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.785557789577067 5
881406991 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.459258272583143 0.536669877360386 0.950043500966534 0.541500024514561 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.74423758465776 5
1395528152 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.444688597620823 0.52441091487526 0.906747136012388 0.566489641860535 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.650029565977 5
1482039374 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.506894177252162 0.354134448152308 0.565644690232376 0.928002578390984 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.24365269189091 5
640438701 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.421588520348384 0.444771693527291 0.818364185096938 0.562474841815787 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.79379459048379 5
332673336 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.538658855747785 0.499362053175402 0.792766981391316 0.752302770145786 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.8945657090368 5
332673336 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.538658855747785 0.499362053175402 0.792766981391316 0.752302770145786 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.8945657090368 5
2025703984 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.591452945586152 0.385809925881386 0.582679279435167 0.841271928363955 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.97519646733412 5
280048945 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52855808148861 0.546091563591721 0.853362397504881 0.500448329241545 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.693772193578806 5
1772713869 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.450805564758718 0.305147702158142 0.75752371767995 0.857609601284637 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.82170679494233 5
1685474732 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.56647260337361 0.470318218724393 0.636954612407127 0.690799484912123 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.995984686514447 5
128910015 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.407341584152228 0.431442527585658 0.559949857223022 0.75542329937198 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.339638903116 5
1527890725 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.521900102554473 0.558873351174173 0.645137526291485 0.877712170599876 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.71078572628577 5
1613115357 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.407695561629162 0.372127234670681 0.785399555850956 0.722286888145129 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.66584859725839 5
1345757901 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.358137737381505 0.579699197409588 0.741450993341804 0.780122836138007 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.37374191729875 5
1551705384 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.455399696432985 0.37222165518928 0.779634479613234 0.88158135766921 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.07779921271039 5
1818793973 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.517595285923075 0.32216550814193 0.688094475748818 0.925345457047551 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.975320625812115 5
1331746193 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.497486799208435 0.557700581368132 0.791801181162122 0.68339242462003 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.23370576404274 5
1728767697 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.595565419756719 0.442286288343854 0.770802737241172 0.88777159275889 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.76274510730342 5
260077047 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.550244143214775 0.587480374371543 0.783867561256481 0.981057817398621 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.95963388709581 5
479851488 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.532484442070647 0.473502215095809 0.867849750001388 0.701489293602597 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.75947245370475 5
2072411932 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.531393586741187 0.430152992828371 0.689380703843386 0.829710256882555 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.325943914013738 5
1916932932 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.40999804546582 0.430428025784003 0.630505915827339 0.921578069468353 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.12852641984622 5
1223903260 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.5249526552708 0.583513594253811 0.865852084643095 0.623809868472678 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.431695448175222 5
1376621772 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.518671042931515 0.582356658839642 0.760051081149079 0.816737130638861 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.73607400556233 5
1141413733 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.448808814333549 0.444244099870426 0.632101351424439 0.792989096266131 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.26082995925428 5
639315421 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.52418484186244 0.580293103215073 0.865455536956948 0.705933801357402 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.773420426625675 5
587308855 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.385490288310822 0.525570401594754 0.528468541112777 0.698144138463405 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.9445047195395 5
684275853 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.572887973860689 0.411318515405897 0.85180043738067 0.603657648549256 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.883725441502837 5
1745477701 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.390522677823358 0.415041821631127 0.521778902278805 0.880035705055506 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.23964809737862 5
112880502 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.457031732637664 0.341178683863371 0.59233033867587 0.737518292683724 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.397177296527249 5
1112769566 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.377095911085184 0.553139212776911 0.8282502370938 0.691828125114927 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.99353778297756 5
1930612499 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.481411286466011 0.365061606689707 0.714976947670172 0.917148297440141 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.930675061268317 5
206700049 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.412130888724002 0.339569618748705 0.91591548925966 0.635490213613504 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.22601751219669 5
1569528758 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.397589424742262 0.562291640002667 0.618291142018165 0.690916548547455 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.72815184585852 5
411480225 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.40899711025273 0.545235378015506 0.549248134921528 0.66853011087001 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.491828323336515 5
1122828958 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.505528165655899 0.525645015325036 0.671893071599245 0.918673630346029 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.06069833452084 5
614729295 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.44857852568831 0.457434893990319 0.590623870623566 0.504662389945792 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.08752279507483 5
1087934737 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.528693605861796 0.36296414139816 0.744147184756915 0.910070169016083 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.21843829179072 5
218834546 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.424754571427162 0.478707527388738 0.707946181244548 0.909400042426824 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.41945969198816 5
1370230434 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.452427676701479 0.374275432392816 0.692043137961553 0.716511160656252 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.45755467805279 5
1716017795 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.369972547818395 0.599812676628345 0.883758658847879 0.632248377548053 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.55510998918494 5
411708175 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.520695212419469 0.577393974464403 0.818128332966296 0.546940990994071 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.32609005904166 5
680452433 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.53921189713961 0.346404255532348 0.573577987216635 0.803019050407987 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.273667206994411 5
1538592819 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.396492706508056 0.383264903957227 0.72791279011727 0.752975748934805 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.02900049287433 5
41019995 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.355413528752319 0.330939317559057 0.746111199704507 0.699634818200273 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.925390260440739 5
1296142565 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.561081653674084 0.588755473799432 0.728903013275962 0.688188536581334 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.938413373104358 5
1591338534 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.554093558540442 0.525191832379318 0.555645185039478 0.912610570016054 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.478105199757156 5
575185126 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.577323241009325 0.496564664852582 0.579294271751026 0.896148064472005 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.294113284109557 5
1070397503 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.47433205020586 0.596335168662669 0.879930717222495 0.645097460843342 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.60977612511723 5
3569174 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.566691609267893 0.551267627525903 0.58250075687938 0.922038824283577 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.86209943557758 5
643773342 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.540669592935588 0.526419649319679 0.915663069667646 0.934842933810691 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.2758595197019 5
1732635613 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.525289262497395 0.446328105212791 0.638224760231786 0.893945630343494 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.783365956170874 5
2084309094 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.571568653298647 0.575872638205181 0.564908836587614 0.77561372710468 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.44294418647887 5
1651512067 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.436388869160331 0.326737866930312 0.627308858092971 0.926478806187942 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.28862902094094 5
1050239035 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.552623509863816 0.566354480137385 0.904130246863443 0.655212457311651 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.867277964646857 5
524610131 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.503903325818937 0.538957461345336 0.792439312653566 0.589369132776841 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.6493935107989 5
1769170948 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.496965414445203 0.427220378010447 0.565413619233468 0.918840758936276 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.07096616102773 5
301803906 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.500786172471259 0.434194473019379 0.82630202918656 0.843505155140423 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.46316000566587 5
2028348972 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.57923341087399 0.55921792640876 0.884918238474727 0.758199106733733 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.372585225451284 5
1110320169 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.383084188911472 0.514754431064737 0.708280838659331 0.7323873905566 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.80547144310684 5
535661133 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.510625232337687 0.476955312233765 0.684093134591568 0.73975083821099 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.496700806834692 5
701560074 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.578611425982819 0.576834900359062 0.573500204252521 0.856822314197746 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.402088258301923 5
832469684 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.564154800038288 0.458619439345041 0.724531737501905 0.738038326346456 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 0.978194800279945 5
628482857 2050 0.1583 0.1613 0.1885 0.1983 0.1353 0.0828 0.0755 0.481518210749642 0.570060496340184 0.66681676741549 0.834331457980681 2e-05 2e-05 5e-05 5e-05 8e-05 8e-05 1.61706511885162 5
